gender,age,pop,opera,horror,romantic,sci-fi,documentary,history,politics,cars,artexhibitions,gardening,celebrities,theatre,darkness,spiders,ageing,smoking,alcohol,healthyeating,thinkingahead,criminaldamage,elections,giving,lifestruggles,internetusage,finances,spendingonlooks
0.0,0.46666666666666656,0.25,1.0,0.0,1.0,0.25,0.5,0.0,0.5,0.0,0.75,0.5,0.25,0.75,0.75,0.75,1.0,0.0,0.5,0.5,0.25,0.0,0.0,1.0,0.25,0.6666666666666666,0.25,0.25
0.0,0.2666666666666666,0.5,0.0,0.75,1.0,0.75,0.25,0.5,0.75,0.25,0.25,0.0,0.25,0.5,0.75,1.0,0.25,0.3333333333333333,1.0,0.5,0.5,0.5,0.5,0.75,0.75,0.0,0.5,0.5
0.0,0.2666666666666666,0.5,0.0,0.0,1.0,0.25,0.75,0.5,0.0,1.0,0.0,0.25,0.340650826446281,0.0,0.75,1.0,0.0,0.3333333333333333,1.0,0.5,0.5,0.5,0.75,0.0,0.5,0.0,0.25,0.5
0.0,0.3999999999999999,0.75,0.5,0.25,0.75,0.5,0.75,1.0,1.0,0.75,0.5,0.25,0.75,0.25,0.25,1.0,0.75,1.0,1.0,0.5,0.5,0.75,0.75,0.25,0.75,0.0,0.5,1.0
1.0,0.46666666666666656,0.5,0.0,0.5,0.25,1.0,1.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.0,0.75,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0
0.0,0.2666666666666666,0.75,0.5,1.0,1.0,0.5,1.0,0.5,0.25,0.0,0.5,0.25,0.75,0.5,0.25,1.0,0.25,0.6666666666666666,1.0,0.25,0.5,0.5,1.0,0.25,0.75,0.0,0.75,0.25
0.0,0.06666666666666665,0.0,0.25,0.0,0.75,1.0,0.75,0.75,0.0,0.0,0.5,0.0,0.0,0.75,0.75,0.25,0.5,1.0,0.5,0.0,0.75,0.75,0.0,0.0,1.0,0.0,0.5,0.0
0.0,0.3999999999999999,0.75,0.0,0.5,1.0,0.25,0.25,0.0,0.25,0.42425025853154086,0.5,0.0,1.0,0.75,0.25,0.25,0.5,0.0,0.5,0.75,0.5,0.25,1.0,1.0,1.0,0.6666666666666666,0.5,1.0
0.0,0.19999999999999996,0.25,1.0,0.25,0.5,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.75,0.0,0.0,0.5,1.0,1.0,0.75,1.0,0.75,1.0,0.25,1.0,0.6666666666666666,0.75,0.5
1.0,0.06666666666666665,0.25,0.0,1.0,0.0,0.75,0.75,0.5,0.25,0.75,0.5,0.5,0.75,0.0,0.75,1.0,1.0,0.3333333333333333,1.0,0.25,0.25,1.0,0.0,0.0,0.0,0.6666666666666666,0.0,1.0
1.0,0.8666666666666667,0.5,0.25,0.75,0.5,1.0,0.75,0.5,0.25,0.0,0.0,0.25,0.5,0.75,0.0,0.0,0.25,1.0,1.0,0.5,0.75,0.0,1.0,0.0,0.5,0.0,0.75,0.5
0.0,0.19999999999999996,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.25
1.0,0.3999999999999999,0.5,0.25,0.75,0.5,0.75,0.25,0.75,0.25,0.75,0.75,0.25,0.25,0.25,0.25,0.25,0.25,1.0,1.0,0.25,0.25,0.25,0.6041882109617374,0.5,0.5,0.0,0.75,0.5
1.0,0.46666666666666656,0.25,0.5,0.5,0.25,1.0,1.0,1.0,0.75,0.25,0.25,0.0,0.0,0.5,0.5,0.0,0.75,1.0,1.0,0.75,1.0,1.0,0.75,0.25,0.75,0.6666666666666666,0.75,0.0
0.0,0.2666666666666666,1.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.75,0.25,0.5,0.5,1.0,0.5,0.75,1.0,1.0,1.0,0.5,0.25,0.0,1.0,1.0,0.5,0.0,0.5,0.5
1.0,0.2666666666666666,1.0,0.0,0.5,0.5,1.0,0.75,1.0,0.25,1.0,0.0,0.0,0.75,0.25,0.25,0.25,0.25,0.6666666666666666,1.0,0.25,0.75,1.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.25
0.0,0.5333333333333332,1.0,0.25,0.0,1.0,0.0,0.5,0.75,0.5,0.5,0.25,0.0,0.75,0.5088357588357588,0.25,0.25,1.0,0.6666666666666666,1.0,0.25,0.75,1.0,1.0,0.25,1.0,0.0,0.5,1.0
1.0,0.2666666666666666,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.0,0.25,0.75,0.75,0.5,0.25,1.0,1.0,0.5,0.75,0.25,0.5,0.5,0.0,0.0,0.5,0.5
0.0,0.2666666666666666,0.5,1.0,0.0,0.5,0.75,0.75,1.0,0.0,0.5,0.0,0.0,0.25,1.0,0.0,1.0,0.25,0.6666666666666666,1.0,0.75,0.75,0.75,1.0,0.75,0.75,0.0,1.0,0.0
0.0,0.2666666666666666,1.0,0.25,0.0,1.0,0.75,1.0,0.0,0.25,0.0,0.0,0.75,0.25,0.0,0.75,1.0,1.0,0.6666666666666666,0.5,0.75,1.0,0.0,1.0,0.75,1.0,0.0,0.75,0.75
0.0,0.2666666666666666,0.75,0.5,0.0,0.25,1.0,1.0,0.75,0.5,0.0,1.0,0.0,0.75,0.75,0.75,0.5,1.0,0.3333333333333333,1.0,0.5,1.0,0.25,0.5,1.0,1.0,0.0,0.0,1.0
0.0,0.33333333333333326,0.5,0.5,0.0,0.25,0.0,1.0,0.25,0.0,0.25,0.75,0.75,0.0,0.75,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.25,0.25,0.5,1.0,0.0,0.75,0.25
0.0,0.33333333333333326,0.75,0.25,0.0,0.25,0.75,1.0,0.5,0.75,0.75,0.5,0.0,0.25,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.25,1.0,1.0,0.5,0.0,0.75,0.5
0.0,0.2666666666666666,0.25,0.5,0.4455061983471075,0.5,0.5,0.75,0.5,0.0,0.0,0.5,0.0,1.0,0.75,0.5,0.25,0.5,0.0,0.0,0.25,0.75,0.5,1.0,0.0,0.5,0.3333333333333333,0.75,0.25
1.0,0.46666666666666656,0.25,0.0,1.0,0.0,0.25,0.25,0.25,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.25,1.0,0.0,0.5,0.0,0.0,0.75,0.0
1.0,0.6666666666666667,0.5,0.5,0.25,0.75,0.0,0.75,0.75,1.0,0.75,0.25,0.0,0.0,1.0,0.5,0.25,1.0,1.0,0.0,0.5,0.75,0.5,1.0,0.25,0.0,0.0,0.5,0.0
0.0,0.2666666666666666,0.5,0.0,0.5,0.0,0.25,0.5,0.75,0.25,0.0,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.75,1.0,1.0,0.5,0.5,0.0,1.0,0.25
0.0,0.46666666666666656,0.25,0.0,0.75,0.5,0.75,1.0,0.75,1.0,0.0,1.0,0.0,0.25,0.0,0.0,1.0,0.75,0.3333333333333333,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.6666666666666666,0.25,0.75
1.0,0.46666666666666656,0.75,0.25,0.25,0.25,0.75,0.75,0.5,0.75,0.5,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.25,1.0,0.0,0.75,0.0,0.0,0.6666666666666666,1.0,0.25
1.0,0.8,0.5,0.0,0.5,1.0,0.5,0.5,0.25,0.25,0.75,0.5,0.0,0.5,0.25,0.25,1.0,0.75,1.0,0.0,0.5,1.0,0.25,1.0,0.0,0.5,0.0,0.25,0.75
0.0,0.2666666666666666,0.25,0.25,0.0,0.75,0.0,0.5,0.5,0.0,0.0,0.75,0.25,0.0,0.75,0.75,0.5,0.25,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5
1.0,0.2666666666666666,0.75,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.25,0.25,0.25,0.25,0.5,0.0,1.0,1.0,0.5,0.5,0.5,0.25,0.75,0.25,0.0,0.5,0.5
0.0,0.1333333333333333,0.0,0.0,0.25,0.75,0.0,0.25,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.25,0.0,0.5,0.6666666666666666,0.5,0.75,0.75,0.5,0.0,0.5,0.75,0.0,0.0,1.0
0.0,0.19999999999999996,0.0,0.0,0.75,0.5,1.0,0.75,0.5,0.5,0.75,0.25,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.5,0.75,0.75,0.25,1.0,1.0,0.75,0.0,0.75,0.25
1.0,0.2666666666666666,0.75,0.0,0.25,0.5,1.0,0.75,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,1.0,1.0,0.5,0.25,0.5,0.5,0.75,0.0,0.0,1.0,0.0
0.0,0.33333333333333326,0.5,0.0,0.0,0.75,0.5,0.75,0.25,0.0,0.0,0.75,0.5,0.0,1.0,0.5,0.75,0.25,0.6666666666666666,1.0,0.5,0.5,0.5,1.0,0.25,0.75,0.3333333333333333,0.75,0.5
1.0,0.1333333333333333,0.75,0.25,1.0,0.5,0.75,0.75,1.0,0.25,1.0,0.5,0.25,0.25,1.0,0.0,0.0,0.0,1.0,1.0,0.5,0.75,0.25,0.5,0.75,0.25,0.0,0.5,0.25
0.0,0.19999999999999996,0.5,0.25,0.0,0.75,0.75,0.25,0.25,0.5,0.5,0.25,0.0,0.0,0.5,0.25,0.75,0.0,1.0,0.0,0.25,0.25,0.0,1.0,1.0,0.5,0.0,0.0,0.75
1.0,0.1333333333333333,0.6202171664943124,0.0,1.0,0.5,0.5,0.75,0.75,0.75,1.0,0.25,0.5,0.5,0.25,0.0,0.25,1.0,1.0,0.5,0.75,0.75,0.0,0.5,0.75,0.25,0.3333333333333333,0.75,0.5
0.0,0.33333333333333326,0.5,0.0,0.5,0.25,0.0,0.0,0.0,0.25,0.75,0.0,0.0,0.25,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,0.25,0.0,1.0,0.5,0.3333333333333333,0.75,0.75
0.0,0.19999999999999996,0.75,0.5,0.75,0.75,0.25,0.5,0.75,0.75,0.5,0.75,0.25,0.25,1.0,0.5,0.5,0.25,0.3333333333333333,1.0,0.5,0.5,0.25,1.0,0.5,0.75,0.0,0.5,0.5
0.0,0.46666666666666656,0.5,0.25,0.25,1.0,0.75,0.75,0.75,1.0,0.0,0.25,0.0,0.0,1.0,0.25,1.0,0.25,1.0,0.5,0.0,0.5,0.25,1.0,0.75,0.75,0.3333333333333333,0.75,0.0
1.0,0.2666666666666666,1.0,0.0,0.75,0.5,0.75,1.0,0.75,0.5,0.75,0.25,0.0,0.5,0.25,0.25,0.25,0.5,0.6666666666666666,0.0,0.25,0.25,1.0,0.5,0.25,0.25,0.0,0.25,0.5
1.0,0.46666666666666656,0.5,0.0,0.5,0.5,0.75,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.3333333333333333,1.0,0.75,0.25,0.75,0.75,0.25,0.25,0.3333333333333333,0.75,0.25
1.0,0.2666666666666666,0.0,0.0,0.5,0.25,0.5,0.75,0.75,0.25,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.25,0.25,0.0,0.0,0.5
1.0,0.2666666666666666,0.25,0.25,0.25,0.5,0.75,0.25,0.0,0.0,0.25,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.3333333333333333,1.0,0.5,0.75,0.0,0.5,0.25,0.25,0.0,0.25,0.25
0.0,0.33333333333333326,0.75,0.0,0.5,1.0,0.75,0.25,0.0,0.25,0.0,0.0,0.0,0.75,0.5,0.75,0.0,0.5,1.0,1.0,0.5,0.25,0.0,0.75,0.5,0.75,0.0,0.75,0.75
0.0,0.46666666666666656,0.75,0.25,0.25,0.5,0.25,0.75,0.75,0.25,0.75,0.25,0.25,0.5,0.5,0.25,0.4598445595854922,0.5,0.3333333333333333,1.0,0.5,0.75,0.5,0.5,0.5,0.25,0.3333333333333333,0.75,0.75
1.0,0.2666666666666666,1.0,0.0,0.25,0.0,0.5,1.0,0.5,0.0,0.25,0.0,0.5,0.25,0.0,0.25,0.0,1.0,0.6666666666666666,1.0,0.5,1.0,0.5,0.75,0.25,0.5,0.0,1.0,0.25
1.0,0.3999999999999999,0.5,0.0,1.0,0.5,0.25,1.0,0.75,0.5,0.25,0.25,0.0,0.5,0.25,0.0,0.25,0.75,0.0,0.5,0.5,0.25,1.0,0.25,0.0,0.5,0.0,0.25,1.0
0.0,0.33333333333333326,0.5,0.25,0.25,0.75,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.75,0.25,0.5,0.5,0.5,0.3333333333333333,1.0,0.5,0.5,0.75,0.25,0.5,0.5,0.3333333333333333,0.5,0.5
0.0,0.3999999999999999,0.75,0.25,0.25,0.5,0.5,0.25,0.5,0.0,0.5,0.25,0.0,0.25,0.75,0.5,0.75,0.0,0.3333333333333333,0.0,0.5,0.25,0.75,1.0,1.0,0.25,0.0,0.75,0.5
0.0,0.33333333333333326,0.75,0.0,0.0,1.0,0.25,0.75,0.5,1.0,0.25,0.75,0.0,0.25,1.0,0.25,0.75,0.75,1.0,1.0,0.5,0.75,0.0,1.0,0.5,0.25,0.0,0.5,0.75
1.0,0.2666666666666666,0.25,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0,0.3333333333333333,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.3999999999999999,1.0,0.75,0.0,1.0,1.0,0.5,0.0,0.0,0.75,0.0,0.0,0.0,0.5,0.75,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.75,0.5,0.5,0.3333333333333333,0.75,0.5
0.0,0.3999999999999999,1.0,0.25,1.0,1.0,0.25,0.5,0.0,0.5,0.75,0.75,0.75,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.75,1.0,0.75,1.0,0.0,0.25,0.6666666666666666,0.0,0.0
0.0,0.2666666666666666,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,1.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.0
1.0,0.33333333333333326,0.5,0.0,0.5,0.5,0.5,0.5,0.25,0.75,0.75,0.25,0.5,0.5,0.5,0.0,0.0,0.25,0.6666666666666666,0.0,0.5,0.5,0.5,1.0,0.25,0.0,0.6666666666666666,0.75,0.5
1.0,0.06666666666666665,1.0,0.0,0.5,0.75,0.5,0.5,1.0,1.0,0.75,0.5,0.0,0.5,0.5,0.5,0.0,0.25,0.0,0.0,0.5,0.0,1.0,1.0,0.5,0.25,0.0,0.25,1.0
1.0,0.5333333333333332,0.5,0.0,0.5,0.25,0.25,0.5,0.5,0.75,0.25,0.75,0.25,0.0,0.25,0.0,0.25,0.25,0.6666666666666666,1.0,0.5,0.75,0.0,0.75,0.25,0.5,0.0,0.75,0.0
0.0,0.2666666666666666,0.25,0.75,0.0,0.75,0.5,1.0,0.75,0.25,0.0,1.0,0.0,0.25,0.75,0.25,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,0.0,0.25,0.25,0.5,0.0,0.75,0.5
1.0,0.33333333333333326,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.25,0.0,0.5,0.0
1.0,0.5333333333333332,1.0,0.25,0.5,1.0,0.5,0.0,0.0,0.75,0.0,0.5,0.75,0.0,0.5,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.25,0.5,0.0,1.0,0.6666666666666666,0.5,1.0
0.0,0.46666666666666656,0.5,0.25,0.0,1.0,0.0,0.25,0.25,0.0,0.5,0.25,0.0,0.5,0.25,0.5,0.75,0.5,1.0,1.0,0.5,0.5,0.25,0.0,1.0,1.0,0.0,0.5,1.0
0.0,0.2666666666666666,0.5,0.75,0.25,0.25,0.25,1.0,0.75,0.5,0.5,0.0,0.5,0.25,0.5,0.75,0.25,0.39370485036119707,0.6666666666666666,1.0,0.5,1.0,0.25,0.5,0.75,0.25,0.3333333333333333,1.0,0.5
1.0,0.3999999999999999,0.25,0.25,0.0,0.5,0.5,0.75,0.75,0.75,0.5,0.5,0.0,0.0,0.75,0.0,1.0,0.0,0.6666666666666666,1.0,0.5,0.75,0.0,1.0,0.75,0.75,0.0,1.0,0.25
0.0,0.3999999999999999,0.75,0.5,0.75,1.0,1.0,1.0,0.5,0.25,0.5,1.0,0.75,1.0,1.0,0.5,1.0,0.0,0.3333333333333333,1.0,0.75,0.5,1.0,1.0,1.0,1.0,0.3333333333333333,0.75,0.5
0.0,0.5333333333333332,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.25,0.0,0.75,1.0,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.5,0.5,0.75,0.5,0.6666666666666666,0.5,1.0
1.0,0.6000000000000001,0.75,0.0,1.0,0.0,0.25,1.0,0.75,0.75,0.5,0.0,1.0,0.25,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.5,1.0,1.0,0.0,0.75,0.0,0.0,0.25,0.5
1.0,0.7333333333333334,0.75,0.5,0.5,0.75,1.0,0.75,0.5,0.75,0.75,0.5,0.25,0.5,0.25,0.0,0.25,0.0,0.3333333333333333,0.0,0.5,0.75,0.0,0.0,0.25,0.0,0.0,0.0,0.75
0.0,0.5333333333333332,1.0,1.0,0.0,0.25,0.25,1.0,0.5,0.25,0.0,0.5,0.0,0.0,0.75,0.25,0.0,0.0,0.3333333333333333,0.5,0.5,0.75,0.5,0.5,0.5,0.5,0.3333333333333333,0.5,0.0
0.0,0.33333333333333326,0.5,0.5,1.0,0.25,0.25,0.5,0.5,0.25,0.0,0.25,0.0,0.5,0.5,0.0,0.5,0.75,1.0,1.0,0.25,0.75,0.0,0.5,0.5,0.75,0.0,0.5,0.5
0.0,0.2666666666666666,0.5,0.25,0.5,1.0,0.25,0.75,1.0,0.25,0.25,0.75,0.5,0.75,0.75,0.75,1.0,1.0,1.0,1.0,0.5,1.0,0.25,0.5,0.75,1.0,0.0,0.75,0.5
0.0,0.2666666666666666,0.5,0.0,1.0,0.5,0.25,0.5,0.5,0.25,0.0,1.0,0.25,0.25,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.25,0.0,0.75,0.25,0.3333333333333333,0.0,0.75
0.0,0.19999999999999996,0.25,0.75,0.75,1.0,0.5,0.75,1.0,1.0,0.5,1.0,0.5,0.25,0.75,0.25,1.0,0.5,0.6666666666666666,0.5,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0
0.0,0.33333333333333326,0.25,0.5,1.0,0.5,0.75,1.0,0.25,0.0,0.0,0.75,0.5,0.25,0.5,0.25,0.25,0.25,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.75,0.6666666666666666,0.75,0.25
0.0,0.5333333333333332,0.75,0.25,0.5,1.0,0.75,0.5,0.25,0.0,0.25,0.25,0.0,0.0,1.0,0.75,0.75,0.75,0.6666666666666666,0.5,0.5,0.5,0.25,0.25,0.5,0.75,0.0,0.5,0.75
0.0,0.3999999999999999,0.25,0.25,0.25,0.25,0.75,1.0,0.5,0.25,0.25,0.5,0.5,0.25,0.75,0.25,1.0,0.0,1.0,1.0,0.75,0.5,0.25,0.25,0.0,0.5,0.0,0.5,0.75
1.0,0.33333333333333326,0.5,0.25,1.0,0.25,0.5,0.5,0.75,0.25,0.75,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.25
0.0,0.1333333333333333,0.5,0.75,0.75,0.5,0.5,0.75,0.5,0.5,0.0,0.25,0.25,0.0,0.25,0.0,0.25,0.25,1.0,1.0,0.5,0.75,0.75,0.5,0.25,0.5,0.0,0.75,0.25
0.0,0.19999999999999996,0.75,0.25,0.75,1.0,0.75,0.75,0.75,0.25,0.25,0.5,0.25,0.5,1.0,0.0,0.75,0.5,1.0,1.0,0.5,0.75,0.0,0.0,1.0,1.0,0.0,0.75,0.5
1.0,0.2666666666666666,0.25,0.25,0.0,0.25,0.5,1.0,0.25,0.5,0.75,0.5,0.0,0.0,0.25,0.25,0.25,0.5,0.3333333333333333,0.0,0.75,0.5,0.75,1.0,0.25,0.75,0.0,0.25,0.25
0.0,0.2666666666666666,0.5,0.75,0.25,1.0,0.5,1.0,0.5,0.25,0.5,1.0,0.75,0.75,1.0,0.25,0.5,0.5,1.0,1.0,0.75,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0
1.0,0.46666666666666656,0.5,0.0,0.5,0.0,0.25,0.75,1.0,1.0,1.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,1.0,0.0,0.5,0.25,0.25,1.0,1.0,0.0,0.0,1.0,0.5
0.0,0.2666666666666666,0.75,0.5,0.5,1.0,0.5,0.25,0.25,0.0,0.75,0.5,0.5,0.0,0.25,0.0,0.25,0.75,0.0,1.0,0.5,0.25,0.5,0.0,0.5,1.0,0.0,0.5,0.75
